fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.053577478,6.20799074,4.056422976,4.912971247,6.612399093,7.392637531,8.874043308,6.010604343,6.402202118,5.702322349,4.094548655,5
4.935075564,4.124544728,4.139054079,4.745386406,4.461169294,7.098643316,6.544525457,5.057716112,5.276378774,6.753793307,4.663367362,5
5.290581306,4.521391587,4.221685183,4.804533997,4.690023528,6.451856041,6.356281591,5.258324161,5.011479163,7.542396526,4.582107547,4
4.520318866,3.628486153,5.709045051,3.976467721,5.193502843,5.922666453,4.779739207,4.041302,5.541278384,6.753793307,5.475965515,7
4.579569823,3.727697868,5.874307259,6.224076184,5.285044536,6.745850257,5.462123224,5.953765396,5.475053481,6.841415887,4.825886993,7
5.290581306,3.727697868,5.047996221,3.937035994,4.415398448,4.511494217,3.46203214,3.566529618,5.342603676,4.300361071,6.369823483,6
4.816573651,5.513508736,5.047996221,5.041124361,5.971607238,4.981884962,5.415062257,5.465619144,4.481679943,4.91371913,4.01328884,6
5.40908322,5.215873592,4.386947391,4.035615312,4.781565222,5.628672237,5.93273289,4.168353764,5.011479163,5.614699769,5.638485145,6
5.172079392,4.521391587,4.965365117,3.937035994,4.873106915,5.628672237,4.332660023,4.047988935,4.018105625,6.403302987,5.232186069,6
6.35709853,3.529274439,4.304316287,3.956751857,4.415398448,3.805908099,3.767928423,3.800572341,3.620756209,4.125115911,5.55722533,8
4.224064081,4.322968158,5.047996221,5.041124361,4.278085907,5.040683806,3.88558084,4.121545219,5.872402897,4.65085139,6.613602929,7
6.712604272,6.20799074,5.626413947,5.356578181,5.193502843,3.805908099,4.615025823,6.294799078,6.335977215,5.00134171,4.01328884,5
3.86855834,5.612720451,4.80010291,4.134194631,4.278085907,5.158281492,5.08563549,3.292365285,6.402202118,4.300361071,6.93864219,7
4.698071737,3.430062724,4.304316287,4.015899448,4.690023528,4.158701158,4.826800173,4.034615065,5.077704066,4.65085139,5.55722533,7
8.253129152,8.73788947,3.973791872,4.134194631,4.690023528,4.158701158,4.567964857,4.282031658,3.753206014,9.470093283,6.694862744,6
4.935075564,4.819026732,5.543782844,5.218567135,5.010419456,5.569873394,5.956263374,5.602701311,5.077704066,5.00134171,4.01328884,5
3.86855834,5.612720451,4.80010291,4.134194631,4.278085907,5.158281492,5.08563549,3.292365285,6.402202118,4.300361071,6.93864219,7
3.86855834,5.215873592,4.717471806,4.134194631,4.278085907,5.158281492,5.08563549,3.292365285,6.46842702,4.300361071,6.93864219,7
5.172079392,3.727697868,4.717471806,6.36208723,5.147731996,5.628672237,4.567964857,6.007260876,5.077704066,3.862248171,4.175808471,7
6.238596616,5.910355596,4.80010291,4.301779472,4.598481835,3.217919668,2.309038456,4.021241195,5.011479163,3.862248171,6.126044037,6
5.40908322,5.711932166,4.304316287,4.843965724,4.369627601,4.276298845,4.567964857,4.770177909,3.289631696,6.490925567,4.825886993,7
5.40908322,5.414297021,4.221685183,4.843965724,4.415398448,4.276298845,4.567964857,4.770177909,3.223406794,6.490925567,4.825886993,7
5.883090875,3.231639294,4.965365117,3.937035994,4.323856754,4.864287276,3.932641806,3.967745715,4.15055543,6.666170727,5.55722533,6
4.224064081,4.719815017,4.80010291,4.370784995,4.278085907,4.805488433,5.273879357,3.700268317,4.945254261,3.424135272,6.207303852,6
5.290581306,5.315085306,3.643267457,3.937035994,4.827336069,4.158701158,5.132696457,4.669873885,4.614129748,4.212738491,4.257068286,5
5.883090875,4.025333013,4.552209598,5.13970368,4.781565222,4.629091903,4.332660023,5.833400567,5.077704066,4.387983651,3.932029025,6
6.35709853,3.926121298,4.634840702,4.213058085,4.232315061,5.981465296,4.544434373,3.466225594,3.951880722,3.599380432,6.93864219,6
5.40908322,4.124544728,4.469578495,5.948054092,5.696982157,5.628672237,5.250348874,6.234616664,3.686981112,5.877567508,4.01328884,6
5.883090875,5.414297021,4.304316287,5.612884409,4.278085907,3.805908099,4.94445259,4.880512336,4.41545504,4.56322881,6.288563668,6
5.290581306,5.315085306,3.643267457,3.937035994,4.827336069,4.158701158,5.132696457,4.669873885,4.614129748,4.212738491,4.257068286,5
4.698071737,4.322968158,4.634840702,4.094762903,4.09500252,4.981884962,4.756208723,4.265314321,6.20352741,4.91371913,5.55722533,6
5.172079392,3.826909583,5.213258429,4.252489813,4.232315061,4.57029306,4.050294223,4.074736675,4.481679943,3.949870751,5.55722533,7
6.35709853,3.926121298,4.634840702,4.213058085,4.232315061,5.981465296,4.544434373,3.466225594,3.951880722,3.599380432,6.93864219,6
4.698071737,4.620603302,5.378520636,5.317146453,4.827336069,6.216660668,6.14450724,5.582640506,5.143928969,4.73847397,3.932029025,5
5.40908322,4.124544728,4.469578495,5.948054092,5.696982157,5.628672237,5.250348874,6.234616664,3.686981112,5.877567508,4.01328884,6
5.883090875,4.025333013,4.552209598,5.13970368,4.781565222,4.629091903,4.332660023,5.833400567,5.077704066,4.387983651,3.932029025,6
5.053577478,5.215873592,4.304316287,4.390500859,4.781565222,4.452695374,4.66208679,5.084463852,4.945254261,5.088964289,4.01328884,6
4.224064081,5.017450162,4.469578495,5.770611319,4.278085907,4.452695374,4.285599057,4.950725153,5.077704066,3.862248171,5.150926254,6
5.053577478,5.315085306,4.882734013,3.976467721,4.003460827,4.099902315,5.65036709,4.348901008,4.084330527,5.439454609,4.419587916,6
4.816573651,4.521391587,4.304316287,4.055331176,4.552710988,4.57029306,5.109165973,4.509387446,5.739953092,5.439454609,4.825886993,6
4.224064081,5.017450162,4.469578495,5.770611319,4.278085907,4.452695374,4.285599057,4.950725153,5.077704066,3.862248171,5.150926254,6
3.631554512,4.521391587,4.552209598,5.642458204,4.049231673,4.452695374,4.59149534,4.489326642,5.607503287,4.037493331,5.638485145,6
4.579569823,4.422179872,6.370093881,6.973279005,5.101961149,5.040683806,6.026854824,6.675954371,3.885655819,5.00134171,3.606989764,6
5.172079392,4.025333013,5.295889532,4.035615312,4.873106915,3.864706943,4.191477123,4.375648747,4.945254261,5.088964289,5.232186069,5
5.053577478,5.315085306,4.882734013,3.976467721,4.003460827,4.099902315,5.65036709,4.348901008,4.084330527,5.439454609,4.419587916,6
5.053577478,5.215873592,4.304316287,4.390500859,4.781565222,4.452695374,4.66208679,5.084463852,4.945254261,5.088964289,4.01328884,6
4.579569823,6.80326103,4.80010291,4.725670542,4.140773367,3.805908099,3.438501656,4.205131906,5.475053481,5.965190088,5.801004776,7
4.579569823,4.521391587,5.213258429,6.953563141,4.644252682,5.452275708,4.87386114,6.74282372,5.475053481,4.300361071,3.606989764,5
4.579569823,4.521391587,5.213258429,6.953563141,4.644252682,5.452275708,4.87386114,6.74282372,5.475053481,4.300361071,3.606989764,5
4.579569823,4.521391587,5.213258429,6.953563141,4.644252682,5.452275708,4.87386114,6.74282372,5.475053481,4.300361071,3.606989764,5
4.698071737,4.819026732,5.378520636,5.021408498,10,6.922246786,6.473934007,5.525801559,5.011479163,4.037493331,4.094548655,6
4.816573651,4.819026732,5.46115174,5.001692634,10,6.687051414,6.450403524,5.532488494,5.011479163,4.037493331,4.094548655,6
5.764588961,5.017450162,5.46115174,5.750895455,4.964648609,6.393057198,6.662177874,6.060756355,4.812804456,6.228057828,4.257068286,6
4.579569823,4.521391587,5.213258429,6.953563141,4.644252682,5.452275708,4.87386114,6.74282372,5.475053481,4.300361071,3.606989764,5
4.935075564,4.521391587,5.709045051,5.198851271,4.918877762,6.216660668,6.191568207,5.592670909,5.210153871,4.91371913,4.01328884,6
6.120094703,4.719815017,5.047996221,6.440950685,4.918877762,6.8046491,6.07391579,6.916684029,5.210153871,7.279528786,3.688249579,5
6.120094703,4.719815017,5.047996221,6.440950685,4.918877762,6.8046491,6.07391579,6.916684029,5.210153871,7.279528786,3.688249579,5
3.513052598,4.223756443,4.056422976,3.996183585,5.147731996,4.393896531,5.391531774,4.643126145,8.653848806,4.47560623,4.582107547,5
4.461067909,4.322968158,5.874307259,5.198851271,4.964648609,5.68747108,6.026854824,5.559236234,5.342603676,4.73847397,3.85076921,5
4.935075564,4.521391587,5.709045051,5.198851271,4.918877762,6.216660668,6.191568207,5.592670909,5.210153871,4.91371913,4.01328884,6
4.935075564,4.620603302,5.295889532,5.208709203,4.873106915,6.393057198,6.168037724,5.589327441,5.077704066,5.088964289,4.094548655,6
6.120094703,4.719815017,4.552209598,5.159419544,4.735794375,5.628672237,5.956263374,5.462275677,4.68035465,5.965190088,4.663367362,6
6.120094703,4.719815017,5.047996221,6.440950685,4.918877762,6.8046491,6.07391579,6.916684029,5.210153871,7.279528786,3.688249579,5
4.935075564,3.826909583,4.634840702,5.790327182,5.010419456,6.393057198,5.109165973,5.385375925,5.077704066,4.212738491,5.232186069,6
3.039044943,5.017450162,4.634840702,3.956751857,4.186544214,3.982304629,3.367910206,4.215162308,5.342603676,5.439454609,4.582107547,6
5.764588961,4.025333013,4.80010291,5.021408498,4.232315061,6.040264139,5.50918419,4.576256796,3.951880722,4.037493331,5.313445884,6
5.764588961,4.819026732,4.717471806,4.646807087,4.140773367,4.629091903,3.909111323,3.937654508,4.746579553,4.037493331,6.207303852,7
6.594102358,5.910355596,7.526929334,6.480382412,4.873106915,4.217500001,5.768019507,6.572306879,3.686981112,7.717641685,4.01328884,5
5.883090875,6.20799074,4.469578495,4.765102269,4.278085907,4.805488433,4.120885673,4.228536178,5.210153871,6.140435248,6.451083298,7
5.764588961,4.819026732,4.304316287,4.075047039,4.644252682,4.629091903,4.779739207,4.696621625,6.733326631,5.614699769,4.907146808,6
5.764588961,4.025333013,4.80010291,5.021408498,4.232315061,6.040264139,5.50918419,4.576256796,3.951880722,4.037493331,5.313445884,6
5.053577478,4.521391587,4.882734013,6.973279005,4.964648609,6.569453727,5.344470807,6.060756355,5.210153871,4.387983651,4.988406623,5
3.157546857,4.223756443,4.80010291,4.44964845,4.552710988,4.217500001,3.88558084,4.582943731,6.46842702,5.088964289,4.419587916,6
4.579569823,3.926121298,4.80010291,4.035615312,4.781565222,4.923086119,4.59149534,3.96105878,4.15055543,4.73847397,4.988406623,6
4.579569823,5.711932166,4.552209598,6.184644456,5.23927369,7.980625963,6.756299807,5.726409608,4.812804456,5.176586869,4.500847732,6
4.579569823,5.116661877,4.80010291,4.075047039,4.506940141,4.335097688,3.60321504,3.830663549,5.541278384,6.753793307,5.719744961,7
4.935075564,5.215873592,4.056422976,4.962260906,5.651211311,5.334678021,6.215098691,6.522154867,4.945254261,5.176586869,3.932029025,5
6.238596616,7.299319604,5.213258429,4.962260906,5.23927369,4.687890747,5.815080474,6.461972452,4.349230138,5.351832029,4.338328101,5
6.238596616,7.299319604,5.047996221,4.252489813,5.147731996,3.688310413,4.920922107,4.773521377,4.349230138,5.176586869,4.582107547,5
4.579569823,5.116661877,4.80010291,4.075047039,4.506940141,4.335097688,3.60321504,3.830663549,5.541278384,6.753793307,5.719744961,7
5.290581306,5.116661877,4.552209598,5.573452681,5.101961149,5.86386761,5.062105007,5.291758836,4.614129748,5.00134171,4.825886993,6
4.579569823,5.711932166,4.552209598,6.184644456,5.23927369,7.980625963,6.756299807,5.726409608,4.812804456,5.176586869,4.500847732,6
4.579569823,3.926121298,4.80010291,4.035615312,4.781565222,4.923086119,4.59149534,3.96105878,4.15055543,4.73847397,4.988406623,6
5.646087047,4.223756443,4.552209598,5.534020954,5.056190303,4.629091903,3.979702773,5.43218447,4.812804456,4.82609655,4.419587916,7
5.053577478,8.34104261,5.709045051,6.105781002,5.971607238,4.335097688,4.826800173,6.084160627,5.011479163,3.687003012,4.01328884,5
4.935075564,5.414297021,4.552209598,4.686238815,4.461169294,4.393896531,4.09735519,3.740389927,4.283005235,4.82609655,6.532343113,7
4.342565995,4.223756443,3.808529664,6.164928593,5.101961149,6.099062982,5.15622694,5.886896046,4.812804456,4.387983651,4.01328884,6
5.053577478,8.34104261,5.709045051,6.105781002,5.971607238,4.335097688,4.826800173,6.084160627,5.011479163,3.687003012,4.01328884,5
6.35709853,4.521391587,4.552209598,4.272205677,5.101961149,5.805068766,5.626836607,5.39206286,5.475053481,7.016661047,4.175808471,6
4.816573651,4.918238447,4.965365117,4.44964845,4.461169294,3.45311504,2.803178606,4.134919089,4.283005235,4.212738491,4.988406623,6
4.816573651,4.918238447,4.965365117,4.44964845,4.461169294,3.45311504,2.803178606,4.134919089,4.283005235,4.212738491,4.988406623,6
4.816573651,6.6048376,4.056422976,4.587659496,4.369627601,4.041103472,4.073824707,3.703611785,5.475053481,5.351832029,6.857382374,7
5.172079392,5.612720451,4.717471806,4.094762903,4.964648609,5.511074551,5.08563549,4.121545219,3.686981112,4.65085139,5.232186069,6
5.527585134,4.819026732,4.965365117,6.066349274,5.51389877,5.746269923,4.73267824,5.970482733,4.41545504,5.527077189,4.582107547,6
3.750056426,3.926121298,5.047996221,4.094762903,4.964648609,8.568614394,5.744489024,3.770481134,6.269752313,8.593867484,6.044784222,8
5.527585134,4.819026732,4.965365117,6.066349274,5.51389877,5.746269923,4.73267824,5.970482733,4.41545504,5.527077189,4.582107547,6
3.750056426,3.926121298,5.047996221,4.094762903,4.964648609,8.568614394,5.744489024,3.770481134,6.269752313,8.593867484,6.044784222,8
4.935075564,3.926121298,5.213258429,4.015899448,4.552710988,5.158281492,4.285599057,3.673520577,5.011479163,6.490925567,6.207303852,6
5.290581306,6.505625885,4.717471806,5.041124361,4.049231673,3.805908099,4.991513557,4.074736675,4.945254261,4.73847397,6.694862744,6
3.750056426,5.364691164,4.469578495,4.045473244,4.09500252,3.805908099,3.39144069,3.633398968,6.20352741,4.212738491,6.126044037,8
3.86855834,3.926121298,4.552209598,3.877888402,4.140773367,3.217919668,2.403160389,3.60330776,4.614129748,3.511757852,5.069666439,5
4.698071737,5.612720451,3.725898561,5.001692634,6.65816994,5.68747108,7.391622858,6.02732168,6.534651923,4.91371913,3.932029025,5
7.068110013,5.513508736,5.047996221,6.066349274,5.605440464,5.393476864,7.391622858,6.602398086,4.879029358,5.264209449,4.582107547,6
3.513052598,3.430062724,4.386947391,4.587659496,4.644252682,3.982304629,4.02676374,5.248293759,6.137302507,4.73847397,3.932029025,5
3.750056426,3.529274439,4.386947391,4.745386406,4.690023528,4.041103472,4.16794664,5.251637226,6.137302507,4.82609655,4.01328884,6
6.001592789,4.025333013,5.130627325,4.883397452,5.422357077,4.393896531,5.132696457,5.579297039,5.342603676,5.439454609,4.744627178,6
6.001592789,3.826909583,5.213258429,4.903113315,5.37658623,4.393896531,5.22681839,5.585983974,5.408828579,5.439454609,4.744627178,6
3.987060254,4.819026732,3.478005249,3.996183585,5.651211311,5.922666453,5.36800129,4.837047259,4.68035465,5.176586869,3.525729949,5
5.527585134,5.414297021,5.130627325,4.015899448,5.193502843,3.394316197,5.57977564,4.469265837,5.342603676,4.387983651,5.150926254,5
6.001592789,5.215873592,5.047996221,3.976467721,5.101961149,3.159120825,4.544434373,3.934311041,4.945254261,3.687003012,6.288563668,6
6.238596616,3.826909583,4.717471806,5.198851271,5.193502843,6.334258355,5.320940324,5.699661868,4.547904845,3.949870751,4.175808471,6
4.461067909,4.918238447,4.634840702,5.869190637,4.186544214,3.923505786,4.52090389,4.843734194,4.945254261,3.949870751,5.55722533,6
5.053577478,3.826909583,5.295889532,4.094762903,4.461169294,5.040683806,3.979702773,3.492973334,3.289631696,5.877567508,6.207303852,6
6.238596616,3.826909583,4.717471806,5.198851271,5.193502843,6.334258355,5.320940324,5.699661868,4.547904845,3.949870751,4.175808471,6
6.001592789,5.215873592,5.047996221,3.976467721,5.101961149,3.159120825,4.544434373,3.934311041,4.945254261,3.687003012,6.288563668,6
5.527585134,5.414297021,5.130627325,4.015899448,5.193502843,3.394316197,5.57977564,4.469265837,5.342603676,4.387983651,5.150926254,5
4.461067909,6.6048376,5.874307259,6.578961731,5.101961149,4.629091903,7.109257057,6.846471212,5.475053481,5.439454609,3.606989764,7
4.342565995,4.223756443,4.221685183,4.075047039,5.285044536,5.040683806,4.920922107,4.903916609,9.051198221,6.490925567,5.232186069,6
4.224064081,5.116661877,4.882734013,4.44964845,4.09500252,5.217080335,4.991513557,3.385982374,5.806177994,3.949870751,7.10116182,7
5.883090875,6.108779025,4.882734013,4.44964845,4.506940141,4.217500001,3.932641806,4.134919089,4.283005235,5.965190088,6.613602929,7
5.172079392,5.811143881,4.882734013,5.721321659,4.964648609,5.099482649,4.826800173,4.830360324,4.349230138,3.599380432,5.963524407,8
5.172079392,5.811143881,4.882734013,5.721321659,4.964648609,5.099482649,4.826800173,4.830360324,4.349230138,3.599380432,5.963524407,8
5.172079392,5.811143881,4.882734013,5.810043046,4.964648609,4.981884962,4.920922107,4.823673389,4.349230138,3.599380432,5.882264591,8
5.883090875,4.223756443,5.213258429,4.114478767,4.873106915,4.335097688,4.356190507,4.445861564,5.673728189,5.439454609,5.638485145,6
5.883090875,6.108779025,4.882734013,4.44964845,4.506940141,4.217500001,3.932641806,4.134919089,4.283005235,5.965190088,6.613602929,7
4.816573651,4.223756443,5.295889532,4.065189108,4.049231673,5.393476864,4.16794664,3.727016057,4.481679943,4.65085139,5.719744961,5
4.224064081,4.570997445,5.047996221,4.114478767,4.552710988,3.159120825,4.497373407,3.760450732,6.402202118,4.56322881,6.369823483,5
6.120094703,10,7.196404919,10,6.292003165,3.394316197,5.50918419,10,6.335977215,6.753793307,5.963524407,6
5.290581306,4.223756443,4.80010291,5.090414021,5.330815383,4.805488433,6.709238841,5.616075181,5.806177994,5.877567508,4.907146808,6
5.290581306,4.223756443,4.80010291,5.198851271,5.330815383,4.805488433,6.709238841,5.616075181,5.806177994,5.877567508,4.907146808,6
5.290581306,4.223756443,4.80010291,5.198851271,5.330815383,4.805488433,6.709238841,5.616075181,5.806177994,5.877567508,4.907146808,6
4.461067909,4.620603302,4.304316287,7.722481826,6.703940786,4.981884962,5.43859274,6.916684029,4.879029358,5.088964289,3.85076921,5
6.35709853,5.215873592,5.213258429,5.908622365,4.461169294,3.394316197,3.39144069,4.837047259,4.084330527,4.300361071,6.369823483,6
4.461067909,4.620603302,4.304316287,7.722481826,6.703940786,4.981884962,5.43859274,6.916684029,4.879029358,5.088964289,3.85076921,5
5.053577478,6.20799074,5.709045051,4.962260906,5.925836391,5.334678021,5.885671924,5.499053819,4.547904845,5.439454609,4.094548655,5
5.053577478,6.20799074,5.791676155,4.962260906,5.880065544,5.393476864,5.93273289,5.499053819,4.481679943,5.351832029,4.094548655,5
5.290581306,4.223756443,4.80010291,5.090414021,5.330815383,4.805488433,6.709238841,5.616075181,5.806177994,5.877567508,4.907146808,6
4.698071737,4.719815017,6.452724985,5.317146453,5.056190303,6.510654884,6.191568207,5.672914128,5.210153871,5.00134171,3.932029025,5
4.935075564,4.819026732,5.874307259,5.356578181,5.010419456,5.981465296,6.050385307,5.606044778,5.077704066,5.176586869,4.094548655,5
4.579569823,5.910355596,4.717471806,4.173626358,4.415398448,5.217080335,4.262068573,3.29905222,5.210153871,5.351832029,7.426201081,7
4.935075564,5.711932166,6.617987193,5.731179591,5.330815383,5.099482649,5.29740984,5.759844282,4.216780332,4.212738491,4.094548655,5
4.461067909,4.422179872,4.882734013,5.159419544,4.186544214,3.805908099,3.697336973,4.656500015,4.614129748,5.527077189,5.313445884,8
4.579569823,5.910355596,4.717471806,4.173626358,4.415398448,5.217080335,4.262068573,3.29905222,5.210153871,5.351832029,7.426201081,7
4.935075564,5.711932166,6.617987193,5.731179591,5.330815383,5.099482649,5.29740984,5.759844282,4.216780332,4.212738491,4.094548655,5
5.053577478,5.315085306,4.882734013,4.055331176,4.552710988,4.923086119,4.426781957,3.880815561,5.011479163,4.65085139,5.719744961,7
4.816573651,3.826909583,5.295889532,3.996183585,4.552710988,5.569873394,4.685617273,3.533094943,5.011479163,5.176586869,6.532343113,7
4.698071737,4.719815017,6.452724985,5.317146453,5.056190303,6.510654884,6.191568207,5.672914128,5.210153871,5.00134171,3.932029025,5
4.935075564,4.819026732,5.874307259,5.356578181,5.010419456,5.981465296,6.050385307,5.606044778,5.077704066,5.176586869,4.094548655,5
3.513052598,3.727697868,4.80010291,4.784818133,4.644252682,3.394316197,3.60321504,4.422457292,5.739953092,4.125115911,4.988406623,6
3.394550685,3.727697868,4.882734013,6.500098276,4.323856754,3.864706943,4.073824707,5.114555059,5.475053481,4.037493331,5.801004776,8
4.461067909,4.422179872,4.882734013,5.159419544,4.186544214,3.805908099,3.697336973,4.656500015,4.614129748,5.527077189,5.313445884,8
5.527585134,4.223756443,4.386947391,4.055331176,4.735794375,5.040683806,4.638556307,4.449205032,6.004852702,4.56322881,5.232186069,6
5.764588961,3.926121298,8.105347061,6.066349274,4.644252682,5.981465296,5.22681839,6.331577221,3.951880722,4.73847397,3.688249579,5
5.764588961,4.025333013,8.187978164,5.632600273,4.690023528,6.040264139,5.29740984,6.334920688,3.951880722,4.73847397,3.688249579,5
5.172079392,4.918238447,6.204831674,4.942545043,4.827336069,6.451856041,6.07391579,5.545862364,5.077704066,5.088964289,4.094548655,6
3.750056426,5.414297021,4.80010291,4.272205677,5.147731996,4.393896531,5.344470807,3.877472093,6.667101728,7.104283626,6.369823483,7
6.120094703,4.819026732,4.80010291,4.44964845,4.049231673,4.217500001,4.09735519,3.874128626,3.686981112,4.82609655,6.288563668,7
5.646087047,5.215873592,4.882734013,4.075047039,4.278085907,4.276298845,4.756208723,4.623065341,4.879029358,6.490925567,5.313445884,5
4.816573651,3.826909583,5.047996221,4.055331176,4.09500252,4.511494217,4.30912954,4.790238714,6.004852702,5.789944928,4.663367362,6
3.750056426,5.414297021,4.80010291,4.272205677,5.147731996,4.393896531,5.344470807,3.877472093,6.667101728,7.104283626,6.369823483,7
4.816573651,4.124544728,5.46115174,3.937035994,4.369627601,3.747109256,3.414971173,3.359234635,5.806177994,4.037493331,7.019902005,7
4.698071737,5.811143881,4.221685183,3.91732013,4.644252682,3.805908099,3.438501656,3.874128626,5.276378774,4.125115911,5.3947057,5
5.40908322,3.926121298,5.626413947,4.055331176,5.285044536,4.335097688,4.709147757,4.415770357,5.011479163,5.00134171,5.232186069,5
4.816573651,4.124544728,5.46115174,3.937035994,4.369627601,3.747109256,3.414971173,3.359234635,5.806177994,4.037493331,7.019902005,7
3.987060254,3.330851009,6.12220057,5.82975891,5.285044536,6.981045629,5.22681839,5.592670909,3.157181891,3.687003012,4.01328884,4
3.987060254,4.322968158,5.047996221,4.134194631,4.827336069,6.628252571,4.638556307,3.827320081,6.667101728,4.387983651,5.719744961,6
4.816573651,5.463902879,9.014289202,3.976467721,9.862129214,5.805068766,4.567964857,4.696621625,3.686981112,4.037493331,3.932029025,5
4.698071737,6.20799074,6.039569466,4.962260906,5.468127923,5.393476864,7.415153341,5.927017656,7.064451144,5.965190088,4.500847732,5
4.579569823,4.223756443,4.221685183,5.553736818,4.918877762,4.393896531,5.273879357,5.331880445,5.210153871,4.56322881,4.988406623,5
5.883090875,4.918238447,5.047996221,4.725670542,4.735794375,3.982304629,3.062013923,3.934311041,4.15055543,4.91371913,6.532343113,6
5.40908322,4.819026732,5.543782844,4.98197677,5.056190303,5.981465296,5.79154999,5.569266636,4.945254261,5.351832029,4.175808471,6
4.342565995,4.719815017,4.056422976,4.390500859,5.101961149,5.334678021,5.532714674,4.509387446,4.812804456,5.088964289,4.988406623,6
4.579569823,4.422179872,5.956938362,5.317146453,5.330815383,5.981465296,6.356281591,5.626105583,5.276378774,4.91371913,3.85076921,6
4.461067909,3.628486153,4.80010291,3.976467721,4.461169294,6.040264139,4.991513557,3.934311041,6.269752313,3.774625591,5.801004776,7
4.461067909,3.628486153,4.80010291,3.976467721,4.461169294,6.040264139,4.991513557,3.934311041,6.269752313,3.774625591,5.801004776,7
5.290581306,4.819026732,4.882734013,6.933847277,4.918877762,4.74668959,5.744489024,5.806652827,4.879029358,3.949870751,5.55722533,5
4.698071737,4.422179872,5.047996221,6.026917547,5.193502843,6.393057198,5.038574523,5.412123665,5.210153871,4.212738491,5.232186069,5
4.698071737,6.704049315,5.791676155,5.159419544,5.834294698,4.74668959,6.120976757,5.45893221,4.547904845,4.56322881,4.094548655,5
4.698071737,3.926121298,4.717471806,3.956751857,4.323856754,3.688310413,3.46203214,3.971089183,4.879029358,5.789944928,5.3947057,6
5.40908322,6.6048376,4.552209598,4.410216723,5.101961149,4.217500001,4.37972099,4.282031658,5.143928969,3.949870751,5.638485145,7
4.224064081,3.727697868,4.469578495,4.015899448,4.781565222,5.922666453,4.497373407,3.954371845,5.607503287,4.037493331,5.55722533,6
4.342565995,4.719815017,4.056422976,4.390500859,5.101961149,5.334678021,5.532714674,4.509387446,4.812804456,5.088964289,4.988406623,6
4.579569823,4.422179872,5.956938362,5.317146453,5.330815383,5.981465296,6.356281591,5.626105583,5.276378774,4.91371913,3.85076921,6
5.527585134,4.819026732,4.717471806,5.573452681,5.193502843,4.981884962,5.36800129,5.596014376,5.143928969,5.088964289,4.907146808,6
5.053577478,3.727697868,4.634840702,4.193342222,4.415398448,3.747109256,3.67380649,4.094797479,4.41545504,5.789944928,5.55722533,7
3.750056426,4.422179872,4.634840702,3.91732013,4.461169294,4.923086119,3.838519873,3.439477854,4.68035465,3.862248171,5.475965515,7
4.579569823,5.910355596,4.965365117,4.429932586,4.552710988,4.276298845,3.909111323,4.108171349,4.945254261,4.037493331,5.55722533,6
3.394550685,5.959961453,5.378520636,4.075047039,4.552710988,3.923505786,4.050294223,4.128232154,5.673728189,4.125115911,4.988406623,6
3.86855834,4.223756443,5.543782844,3.996183585,5.056190303,4.276298845,3.909111323,4.429144227,5.077704066,4.65085139,4.582107547,6
3.86855834,4.422179872,5.378520636,3.996183585,5.010419456,4.335097688,3.862050356,4.429144227,5.077704066,4.82609655,4.582107547,6
6.35709853,4.422179872,4.80010291,4.843965724,5.147731996,4.335097688,4.02676374,4.656500015,4.41545504,4.387983651,5.313445884,5
4.579569823,4.422179872,4.634840702,5.198851271,4.186544214,3.864706943,3.791458906,4.693278158,4.746579553,5.614699769,5.313445884,7
5.053577478,3.727697868,4.634840702,4.193342222,4.415398448,3.747109256,3.67380649,4.094797479,4.41545504,5.789944928,5.55722533,7
3.750056426,4.223756443,5.047996221,3.937035994,4.506940141,5.275879178,3.767928423,3.6300555,7.064451144,4.387983651,5.963524407,5
4.698071737,5.315085306,2.816956419,4.035615312,4.415398448,6.157861825,5.132696457,4.348901008,4.812804456,4.387983651,4.582107547,5
6.001592789,6.505625885,5.295889532,5.711463727,10,4.217500001,6.685708357,6.247990534,3.885655819,6.315680408,4.175808471,5
4.816573651,4.620603302,4.634840702,6.677541049,5.330815383,6.157861825,4.94445259,6.458628985,3.951880722,5.264209449,3.769509394,5
5.527585134,4.521391587,5.047996221,5.573452681,5.285044536,4.041103472,3.767928423,5.572610104,4.018105625,5.614699769,4.582107547,5
6.238596616,4.223756443,5.46115174,3.937035994,4.781565222,5.099482649,5.36800129,3.964402248,4.283005235,4.47560623,6.126044037,5
3.157546857,3.826909583,5.46115174,3.937035994,4.186544214,5.275879178,4.120885673,4.175040699,7.528025462,5.877567508,5.069666439,6
4.461067909,4.322968158,4.552209598,4.903113315,5.056190303,4.629091903,4.120885673,4.582943731,4.746579553,4.212738491,5.3947057,6
5.053577478,5.513508736,4.386947391,4.725670542,4.140773367,5.628672237,5.109165973,4.455891967,5.408828579,4.47560623,5.55722533,7
3.513052598,4.025333013,7.031142712,3.986325653,4.461169294,4.629091903,4.779739207,3.599964293,7.130676046,5.965190088,6.207303852,7
4.698071737,5.116661877,4.80010291,4.508796041,4.140773367,5.217080335,4.003233256,3.770481134,5.342603676,5.965190088,6.694862744,8
5.053577478,5.513508736,4.386947391,4.725670542,4.140773367,5.628672237,5.109165973,4.455891967,5.408828579,4.47560623,5.55722533,7
